,user_id,follows_id
4061,1354,6634
4062,1355,17
4063,1355,5849
4064,1355,1361
4065,1356,7877
4066,1356,7837
4067,1356,9613
4068,1357,9437
4069,1357,7376
4070,1357,4307
4071,1358,6912
4072,1358,4551
4073,1358,89
4074,1359,6898
4075,1359,9587
4076,1359,1716
4077,1360,8549
4078,1360,8844
4079,1360,3669
4080,1361,7903
4081,1361,9699
4082,1361,6632
4083,1362,7403
4084,1362,6935
4085,1362,8768
4086,1363,6187
4087,1363,9469
4088,1363,9835
4089,1364,873
4090,1364,258
4091,1364,3369
4092,1365,8293
4093,1365,3183
4094,1365,4289
4095,1366,3426
4096,1366,6478
4097,1366,934
4098,1367,984
4099,1367,7808
4100,1367,5281
4101,1368,350
4102,1368,2569
4103,1368,6369
4104,1369,9051
4105,1369,8816
4106,1369,5717
4107,1370,431
4108,1370,2844
4109,1370,8757
4110,1371,9955
4111,1371,5024
4112,1371,6860
4113,1372,6146
4114,1372,1558
4115,1372,8621
4116,1373,4466
4117,1373,575
4118,1373,9409
4119,1374,9650
4120,1374,5
4121,1374,3851
4122,1375,4862
4123,1375,3003
4124,1375,4960
4125,1376,2596
4126,1376,3049
4127,1376,93
4128,1377,6748
4129,1377,9683
4130,1377,7928
4131,1378,7136
4132,1378,9493
4133,1378,3548
4134,1379,874
4135,1379,9568
4136,1379,1582
4137,1380,587
4138,1380,8101
4139,1380,7017
4140,1381,6941
4141,1381,7681
4142,1381,2864
4143,1382,7128
4144,1382,8089
4145,1382,1284
4146,1383,5761
4147,1383,4212
4148,1383,768
4149,1384,3457
4150,1384,1133
4151,1384,9124
4152,1385,2259
4153,1385,7207
4154,1385,5640
4155,1386,7653
4156,1386,4244
4157,1386,6802
4158,1387,6981
4159,1387,653
4160,1387,3742
4161,1388,7906
4162,1388,8309
4163,1388,8284
4164,1389,9669
4165,1389,2521
4166,1389,5474
4167,1390,9813
4168,1390,6469
4169,1390,6818
4170,1391,5366
4171,1391,6313
4172,1391,1668
4173,1392,7920
4174,1392,4801
4175,1392,2996
4176,1393,8154
4177,1393,6062
4178,1393,2544
4179,1394,8079
4180,1394,1461
4181,1394,9252
4182,1395,5944
4183,1395,1305
4184,1395,6285
4185,1396,8496
4186,1396,2720
4187,1396,1133
4188,1397,2180
4189,1397,7368
4190,1397,2814
4191,1398,8097
4192,1398,1911
4193,1398,4617
4194,1399,420
4195,1399,960
4196,1399,3377
4197,1400,2544
4198,1400,8395
4199,1400,5992
4200,1401,487
4201,1401,4734
4202,1401,8397
4203,1402,6574
4204,1402,8850
4205,1402,4387
4206,1403,3839
4207,1403,1097
4208,1403,2181
4209,1404,7858
4210,1404,8650
4211,1404,7383
4212,1405,4216
4213,1405,4748
4214,1405,4274
4215,1406,4544
4216,1406,2706
4217,1406,8520
4218,1407,5645
4219,1407,743
4220,1407,8721
4221,1408,5290
4222,1408,995
4223,1408,886
4224,1409,4978
4225,1409,8931
4226,1409,7785
4227,1410,4050
4228,1410,5116
4229,1410,8663
4230,1411,1409
4231,1411,8421
4232,1411,7726
4233,1412,4103
4234,1412,7045
4235,1412,2428
4236,1413,2658
4237,1413,914
4238,1413,1405
4239,1414,7998
4240,1414,3304
4241,1414,6731
4242,1415,4080
4243,1415,3312
4244,1415,996
4245,1416,189
4246,1416,7300
4247,1416,1226
4248,1417,5124
4249,1417,8455
4250,1417,3347
4251,1418,7064
4252,1418,1682
4253,1418,3218
4254,1419,8550
4255,1419,9292
4256,1419,7613
4257,1420,3157
4258,1420,8581
4259,1420,9472
4260,1421,5511
4261,1421,4125
4262,1421,3657
4263,1422,8627
4264,1422,1224
4265,1422,7682
4266,1423,390
4267,1423,2053
4268,1423,8414
4269,1424,590
4270,1424,9440
4271,1424,736
4272,1425,4305
4273,1425,7227
4274,1425,5883
4275,1426,7215
4276,1426,9873
4277,1426,621
4278,1427,8827
4279,1427,570
4280,1427,1985
4281,1428,9334
4282,1428,3128
4283,1428,2954
4284,1429,6961
4285,1429,8670
4286,1429,289
4287,1430,7632
4288,1430,3991
4289,1430,4899
4290,1431,3781
4291,1431,8064
4292,1431,6503
4293,1432,686
4294,1432,2104
4295,1432,7222
4296,1433,9332
4297,1433,5732
4298,1433,8853
4299,1434,3034
4300,1434,6637
4301,1434,9046
4302,1435,4191
4303,1435,4753
4304,1435,1180
4305,1436,1297
4306,1436,7801
4307,1436,9443
4308,1437,428
4309,1437,6507
4310,1437,1642
4311,1438,4513
4312,1438,1240
4313,1438,5084
4314,1439,9560
4315,1439,2781
4316,1439,1193
4317,1440,5249
4318,1440,671
4319,1440,6507
4320,1441,2165
4321,1441,2306
4322,1441,7543
4323,1442,7632
4324,1442,4640
4325,1442,1989
4326,1443,2123
4327,1443,6408
4328,1443,7836
4329,1444,1547
4330,1444,924
4331,1444,8819
4332,1445,2956
4333,1445,3843
4334,1445,1737
4335,1446,2166
4336,1446,3908
4337,1446,2436
4338,1447,5022
4339,1447,490
4340,1447,1167
4341,1448,5718
4342,1448,5540
4343,1448,3973
4344,1449,5281
4345,1449,2841
4346,1449,7965
4347,1450,9195
4348,1450,3660
4349,1450,8149
4350,1451,491
4351,1451,3893
4352,1451,3225
4353,1452,8273
4354,1452,1786
4355,1452,3131
4356,1453,748
4357,1453,3654
4358,1453,9381
4359,1454,1300
4360,1454,6595
4361,1454,8323
4362,1455,2845
4363,1455,6590
4364,1455,4627
4365,1456,4895
4366,1456,385
4367,1456,4480
4368,1457,3791
4369,1457,847
4370,1457,4979
4371,1458,4687
4372,1458,4932
4373,1458,7145
4374,1459,4799
4375,1459,4359
4376,1459,8944
4377,1460,2577
4378,1460,4791
4379,1460,6784
4380,1461,8119
4381,1461,85
4382,1461,737
4383,1462,9816
4384,1462,4813
4385,1462,1975
4386,1463,4868
4387,1463,3800
4388,1463,5298
4389,1464,520
4390,1464,3751
4391,1464,5626
4392,1465,3084
4393,1465,7362
4394,1465,4245
4395,1466,7128
4396,1466,3634
4397,1466,2511
4398,1467,5470
4399,1467,1916
4400,1467,5915
4401,1468,3717
4402,1468,5979
4403,1468,1768
4404,1469,3477
4405,1469,6209
4406,1469,4412
4407,1470,3874
4408,1470,4860
4409,1470,5828
4410,1471,2934
4411,1471,2755
4412,1471,4416
4413,1472,7178
4414,1472,6714
4415,1472,7882
4416,1473,3336
4417,1473,4454
4418,1473,758
4419,1474,9665
4420,1474,1180
4421,1474,568
4422,1475,6744
4423,1475,6479
4424,1475,2397
4425,1476,7586
4426,1476,4448
4427,1476,1105
4428,1477,4998
4429,1477,5539
4430,1477,8293
4431,1478,2831
4432,1478,4704
4433,1478,6381
4434,1479,8769
4435,1479,4236
4436,1479,3930
4437,1480,9102
4438,1480,9696
4439,1480,9493
4440,1481,7945
4441,1481,888
4442,1481,5599
4443,1482,514
4444,1482,3621
4445,1482,2530
4446,1483,4730
4447,1483,2007
4448,1483,1048
4449,1484,215
4450,1484,2010
4451,1484,5253
4452,1485,287
4453,1485,3854
4454,1485,654
4455,1486,8106
4456,1486,5742
4457,1486,7909
4458,1487,7271
4459,1487,4863
4460,1487,6440
4461,1488,8758
4462,1488,2940
4463,1488,787
4464,1489,1533
4465,1489,5923
4466,1489,2204
4467,1490,8394
4468,1490,4756
4469,1490,3252
4470,1491,519
4471,1491,6592
4472,1491,4013
4473,1492,1108
4474,1492,4078
4475,1492,1288
4476,1493,2512
4477,1493,1971
4478,1493,2473
4479,1494,166
4480,1494,3609
4481,1494,5010
4482,1495,7643
4483,1495,5506
4484,1495,2500
4485,1496,5675
4486,1496,3688
4487,1496,1488
4488,1497,1026
4489,1497,1230
4490,1497,3016
4491,1498,3208
4492,1498,4613
4493,1498,9430
4494,1499,9445
4495,1499,2649
4496,1499,2132
4497,1500,8717
4498,1500,6616
4499,1500,6872
4500,1501,1086
4501,1501,1083
4502,1501,488
4503,1502,6890
4504,1502,5412
4505,1502,8435
4506,1503,3010
4507,1503,7867
4508,1503,957
4509,1504,6666
4510,1504,6464
4511,1504,2148
4512,1505,9163
4513,1505,6107
4514,1505,8682
4515,1506,7979
4516,1506,3564
4517,1506,3109
4518,1507,2291
4519,1507,8385
4520,1507,7572
4521,1508,955
4522,1508,1484
4523,1508,2532
4524,1509,5973
4525,1509,5840
4526,1509,4598
4527,1510,9374
4528,1510,8449
4529,1510,5666
4530,1511,228
4531,1511,3070
4532,1511,3103
4533,1512,2189
4534,1512,2289
4535,1512,8946
4536,1513,9901
4537,1513,1217
4538,1513,3010
4539,1514,1471
4540,1514,1166
4541,1514,4826
4542,1515,4180
4543,1515,3439
4544,1515,6853
4545,1516,2561
4546,1516,3008
4547,1516,7727
4548,1517,1617
4549,1517,5907
4550,1517,6686
4551,1518,799
4552,1518,4555
4553,1518,2844
4554,1519,2629
4555,1519,99
4556,1519,5353
4557,1520,2408
4558,1520,152
4559,1520,1930
4560,1521,4626
4561,1521,6784
4562,1521,8797
4563,1522,8988
4564,1522,5576
4565,1522,5001
4566,1523,8138
4567,1523,1093
4568,1523,4412
4569,1524,9130
4570,1524,1341
4571,1524,326
4572,1525,652
4573,1525,4424
4574,1525,5130
4575,1526,5903
4576,1526,2300
4577,1526,3381
4578,1527,2559
4579,1527,2435
4580,1527,436
4581,1528,2961
4582,1528,9262
4583,1528,4272
4584,1529,358
4585,1529,4246
4586,1529,3578
4587,1530,9442
4588,1530,5313
4589,1530,4286
4590,1531,2890
4591,1531,8367
4592,1531,8284
4593,1532,4695
4594,1532,5725
4595,1532,2271
4596,1533,3936
4597,1533,9982
4598,1533,9331
4599,1534,4574
4600,1534,794
4601,1534,6933
4602,1535,3151
4603,1535,1554
4604,1535,5322
4605,1536,2615
4606,1536,4039
4607,1536,2902
4608,1537,8129
4609,1537,9430
4610,1537,9762
4611,1538,5755
4612,1538,5976
4613,1538,7832
4614,1539,5351
4615,1539,14
4616,1539,2898
4617,1540,7421
4618,1540,3107
4619,1540,3291
4620,1541,3028
4621,1541,6152
4622,1541,3657
4623,1542,9376
4624,1542,9198
4625,1542,1883
4626,1543,1919
4627,1543,2153
4628,1543,8248
4629,1544,4388
4630,1544,4580
4631,1544,4399
4632,1545,5295
4633,1545,9360
4634,1545,7308
4635,1546,1118
4636,1546,5943
4637,1546,5627
4638,1547,50
4639,1547,3734
4640,1547,4375
4641,1548,5614
4642,1548,1566
4643,1548,2544
4644,1549,3082
4645,1549,2633
4646,1549,1972
4647,1550,667
4648,1550,7728
4649,1550,7264
4650,1551,2063
4651,1551,5157
4652,1551,326
4653,1552,2347
4654,1552,6341
4655,1552,6772
4656,1553,8705
4657,1553,6657
4658,1553,6663
4659,1554,135
4660,1554,365
4661,1554,5603
4662,1555,1157
4663,1555,4955
4664,1555,4315
4665,1556,7075
4666,1556,5177
4667,1556,6741
4668,1557,1933
4669,1557,2938
4670,1557,4721
4671,1558,1788
4672,1558,1436
4673,1558,5711
4674,1559,3703
4675,1559,461
4676,1559,1975
4677,1560,1639
4678,1560,9906
4679,1560,474
4680,1561,1745
4681,1561,3143
4682,1561,8239
4683,1562,234
4684,1562,4395
4685,1562,9226
4686,1563,3460
4687,1563,821
4688,1563,3001
4689,1564,9713
4690,1564,3130
4691,1564,696
4692,1565,4941
4693,1565,3349
4694,1565,3033
4695,1566,4395
4696,1566,5962
4697,1566,5875
4698,1567,5888
4699,1567,3501
4700,1567,2991
4701,1568,4666
4702,1568,1994
4703,1568,2796
4704,1569,2865
4705,1569,8136
4706,1569,1836
4707,1570,6669
4708,1570,9018
4709,1570,3235
4710,1571,9123
4711,1571,9982
4712,1571,8599
4713,1572,2176
4714,1572,236
4715,1572,8385
4716,1573,2428
4717,1573,9441
4718,1573,2598
4719,1574,8440
4720,1574,4169
4721,1574,9837
4722,1575,7987
4723,1575,622
4724,1575,8906
4725,1576,4880
4726,1576,6792
4727,1576,3940
4728,1577,7049
4729,1577,2330
4730,1577,3128
4731,1578,2981
4732,1578,197
4733,1578,5154
4734,1579,33
4735,1579,3832
4736,1579,1540
4737,1580,7866
4738,1580,9451
4739,1580,6369
4740,1581,5871
4741,1581,1106
4742,1581,9078
4743,1582,7588
4744,1582,6453
4745,1582,7071
4746,1583,3285
4747,1583,2730
4748,1583,40
4749,1584,9043
4750,1584,2923
4751,1584,2990
4752,1585,2891
4753,1585,9509
4754,1585,7885
4755,1586,7577
4756,1586,295
4757,1586,3778
4758,1587,2144
4759,1587,5221
4760,1587,2189
4761,1588,7737
4762,1588,9396
4763,1588,3468
4764,1589,6902
4765,1589,5778
4766,1589,5859
4767,1590,6659
4768,1590,6046
4769,1590,217
4770,1591,6663
4771,1591,8246
4772,1591,6254
4773,1592,7271
4774,1592,6219
4775,1592,9690
4776,1593,2311
4777,1593,3028
4778,1593,5566
4779,1594,2351
4780,1594,7163
4781,1594,2094
4782,1595,1738
4783,1595,821
4784,1595,1071
4785,1596,6827
4786,1596,5468
4787,1596,8832
4788,1597,4480
4789,1597,9359
4790,1597,2631
4791,1598,3557
4792,1598,6993
4793,1598,9276
4794,1599,5149
4795,1599,5440
4796,1599,1141
4797,1600,1463
4798,1600,9488
4799,1600,3504
4800,1601,7428
4801,1601,3873
4802,1601,8531
4803,1602,5004
4804,1602,4390
4805,1602,1154
4806,1603,9723
4807,1603,3745
4808,1603,5877
4809,1604,3091
4810,1604,305
4811,1604,7465
4812,1605,9375
4813,1605,9614
4814,1605,8533
4815,1606,7358
4816,1606,4523
4817,1606,9172
4818,1607,2578
4819,1607,1026
4820,1607,1094
4821,1608,8571
4822,1608,4232
4823,1608,9405
4824,1609,2161
4825,1609,8347
4826,1609,7223
4827,1610,4033
4828,1610,8529
4829,1610,1949
4830,1611,4712
4831,1611,4749
4832,1611,4415
4833,1612,350
4834,1612,3255
4835,1612,21
4836,1613,9711
4837,1613,6522
4838,1613,4351
4839,1614,945
4840,1614,1702
4841,1614,3803
4842,1615,9530
4843,1615,6231
4844,1615,1292
4845,1616,8057
4846,1616,9929
4847,1616,4663
4848,1617,9167
4849,1617,789
4850,1617,3064
4851,1618,4206
4852,1618,5890
4853,1618,6258
4854,1619,8337
4855,1619,513
4856,1619,3433
4857,1620,8458
4858,1620,1130
4859,1620,4537
4860,1621,7408
4861,1621,5156
4862,1621,1068
4863,1622,660
4864,1622,6255
4865,1622,4618
4866,1623,4761
4867,1623,1873
4868,1623,3555
4869,1624,6336
4870,1624,2605
4871,1624,5690
4872,1625,7099
4873,1625,2503
4874,1625,3707
4875,1626,4598
4876,1626,3297
4877,1626,3699
4878,1627,4331
4879,1627,4779
4880,1627,6066
4881,1628,728
4882,1628,9691
4883,1628,7111
4884,1629,2395
4885,1629,2147
4886,1629,6802
4887,1630,6785
4888,1630,3698
4889,1630,100
4890,1631,7995
4891,1631,1148
4892,1631,7895
4893,1632,5408
4894,1632,1773
4895,1632,3243
4896,1633,1758
4897,1633,4862
4898,1633,2702
4899,1634,1480
4900,1634,9974
4901,1634,826
4902,1635,396
4903,1635,6974
4904,1635,9621
4905,1636,9216
4906,1636,5325
4907,1636,8605
4908,1637,4458
4909,1637,5893
4910,1637,893
4911,1638,6751
4912,1638,3207
4913,1638,8715
4914,1639,1136
4915,1639,2669
4916,1639,5859
4917,1640,3555
4918,1640,3607
4919,1640,3079
4920,1641,3522
4921,1641,5437
4922,1641,5574
4923,1642,5570
4924,1642,7128
4925,1642,2026
4926,1643,7228
4927,1643,8936
4928,1643,8774
4929,1644,8457
4930,1644,4655
4931,1644,5368
4932,1645,1678
4933,1645,4330
4934,1645,988
4935,1646,2398
4936,1646,3482
4937,1646,8422
4938,1647,9390
4939,1647,5837
4940,1647,794
4941,1648,4903
4942,1648,1906
4943,1648,1116
4944,1649,9359
4945,1649,2522
4946,1649,868
4947,1650,9796
4948,1650,2895
4949,1650,9601
4950,1651,3888
4951,1651,9651
4952,1651,1552
4953,1652,6180
4954,1652,9843
4955,1652,2768
4956,1653,9197
4957,1653,6232
4958,1653,5133
4959,1654,34
4960,1654,6449
4961,1654,79
4962,1655,9457
4963,1655,9813
4964,1655,8890
4965,1656,8820
4966,1656,7724
4967,1656,5114
4968,1657,6026
4969,1657,3306
4970,1657,9652
4971,1658,6822
4972,1658,6269
4973,1658,1448
4974,1659,7898
4975,1659,7460
4976,1659,1894
4977,1660,4036
4978,1660,6924
4979,1660,5545
4980,1661,4604
4981,1661,1173
4982,1661,1350
4983,1662,8754
4984,1662,5286
4985,1662,2721
4986,1663,8916
4987,1663,2059
4988,1663,4669
4989,1664,5201
4990,1664,3933
4991,1664,6536
4992,1665,8991
4993,1665,6150
4994,1665,1147
4995,1666,4402
4996,1666,3317
4997,1666,7624
4998,1667,7606
4999,1667,1634
5000,1667,4594
5001,1668,7682
5002,1668,5569
5003,1668,7651
5004,1669,5377
5005,1669,909
5006,1669,1551
5007,1670,9107
5008,1670,7413
5009,1670,6945
5010,1671,7567
5011,1671,8475
5012,1671,7754
5013,1672,8653
5014,1672,4938
5015,1672,9077
5016,1673,1669
5017,1673,1489
5018,1673,1748
5019,1674,9152
5020,1674,847
5021,1674,6913
5022,1675,2340
5023,1675,2294
5024,1675,6019
5025,1676,4128
5026,1676,6248
5027,1676,4574
5028,1677,3175
5029,1677,6736
5030,1677,1101
5031,1678,776
5032,1678,605
5033,1678,8841
5034,1679,9341
5035,1679,2067
5036,1679,3420
5037,1680,923
5038,1680,4759
5039,1680,1406
5040,1681,8396
5041,1681,3112
5042,1681,4807
5043,1682,2682
5044,1682,4743
5045,1682,5001
5046,1683,6277
5047,1683,7349
5048,1683,2436
5049,1684,70
5050,1684,9876
5051,1684,5838
5052,1685,8621
5053,1685,598
5054,1685,8804
5055,1686,426
5056,1686,1712
5057,1686,8821
5058,1687,4053
5059,1687,9569
5060,1687,6599
5061,1688,5692
5062,1688,231
5063,1688,9979
5064,1689,8971
5065,1689,8464
5066,1689,1642
5067,1690,9929
5068,1690,842
5069,1690,7272
5070,1691,9704
5071,1691,6308
5072,1691,6795
5073,1692,3258
5074,1692,537
5075,1692,4103
5076,1693,8987
5077,1693,8673
5078,1693,6244
5079,1694,5331
5080,1694,9598
5081,1694,3226
5082,1695,3428
5083,1695,6545
5084,1695,2424
5085,1696,7603
5086,1696,9252
5087,1696,7200
5088,1697,3850
5089,1697,3717
5090,1697,952
5091,1698,7051
5092,1698,3948
5093,1698,5056
5094,1699,3574
5095,1699,7008
5096,1699,1684
5097,1700,6644
5098,1700,9823
5099,1700,8512
5100,1701,7920
5101,1701,8465
5102,1701,2755
5103,1702,365
5104,1702,6826
5105,1702,2907
5106,1703,1285
5107,1703,5101
5108,1703,1720
5109,1704,1956
5110,1704,3100
5111,1704,3990
5112,1705,7805
5113,1705,530
5114,1705,3012
5115,1706,5818
5116,1706,9140
5117,1706,1751
5118,1707,6777
5119,1707,2896
5120,1707,7106
5121,1708,3749
5122,1708,8823
5123,1708,2938
5124,1709,9436
5125,1709,6152
5126,1709,2918
5127,1710,2183
5128,1710,9061
5129,1710,6560
5130,1711,6083
5131,1711,6555
5132,1711,1958
5133,1712,6118
5134,1712,5169
5135,1712,5905
5136,1713,4275
5137,1713,8704
5138,1713,964
5139,1714,9
5140,1714,1326
5141,1714,7041
5142,1715,8598
5143,1715,348
5144,1715,7339
5145,1716,123
5146,1716,8501
5147,1716,5604
5148,1717,8167
5149,1717,3630
5150,1717,1352
5151,1718,8035
5152,1718,1516
5153,1718,9898
5154,1719,8567
5155,1719,5499
5156,1719,5525
5157,1720,1824
5158,1720,2665
5159,1720,674
5160,1721,6756
5161,1721,1011
5162,1721,5753
5163,1722,834
5164,1722,6879
5165,1722,9895
5166,1723,6410
5167,1723,3631
5168,1723,6568
5169,1724,8919
5170,1724,6506
5171,1724,90
5172,1725,8506
5173,1725,4679
5174,1725,3278
5175,1726,3161
5176,1726,86
5177,1726,325
5178,1727,349
5179,1727,2765
5180,1727,8226
5181,1728,5624
5182,1728,1492
5183,1728,9583
5184,1729,3442
5185,1729,6273
5186,1729,677
5187,1730,8768
5188,1730,4422
5189,1730,4979
5190,1731,5870
5191,1731,6369
5192,1731,2382
5193,1732,6078
5194,1732,9046
5195,1732,1872
5196,1733,2489
5197,1733,8725
5198,1733,1199
5199,1734,5321
5200,1734,7291
5201,1734,1135
5202,1735,8015
5203,1735,9023
5204,1735,5451
5205,1736,1726
5206,1736,337
5207,1736,5587
5208,1737,3719
5209,1737,2500
5210,1737,1225
5211,1738,2506
5212,1738,6926
5213,1738,618
5214,1739,1565
5215,1739,8137
5216,1739,3513
5217,1740,7150
5218,1740,2399
5219,1740,5401
5220,1741,4170
5221,1741,7504
5222,1741,5926
5223,1742,3522
5224,1742,1886
5225,1742,9937
5226,1743,7051
5227,1743,8022
5228,1743,2505
5229,1744,6939
5230,1744,2187
5231,1744,2731
5232,1745,4591
5233,1745,7356
5234,1745,9931
5235,1746,5383
5236,1746,9645
5237,1746,1745
5238,1747,9212
5239,1747,502
5240,1747,2696
5241,1748,265
5242,1748,9740
5243,1748,9417
5244,1749,3402
5245,1749,7708
5246,1749,4816
5247,1750,5933
5248,1750,4267
5249,1750,402
5250,1751,5130
5251,1751,9193
5252,1751,1699
5253,1752,9443
5254,1752,2428
5255,1752,3608
5256,1753,1991
5257,1753,7466
5258,1753,8309
5259,1754,3825
5260,1754,4488
5261,1754,2090
5262,1755,5740
5263,1755,4481
5264,1755,8643
5265,1756,5643
5266,1756,2543
5267,1756,6409
5268,1757,5850
5269,1757,6334
5270,1757,32
5271,1758,4885
5272,1758,5235
5273,1758,6057
5274,1759,7876
5275,1759,9093
5276,1759,6908
5277,1760,7119
5278,1760,18
5279,1760,2833
5280,1761,5408
5281,1761,7292
5282,1761,2479
5283,1762,9721
5284,1762,6352
5285,1762,321
5286,1763,2272
5287,1763,5185
5288,1763,9142
5289,1764,5198
5290,1764,6665
5291,1764,9406
5292,1765,3318
5293,1765,324
5294,1765,768
5295,1766,4672
5296,1766,9647
5297,1766,8988
5298,1767,8029
5299,1767,3814
5300,1767,3009
5301,1768,7812
5302,1768,1154
5303,1768,5121
5304,1769,9920
5305,1769,894
5306,1769,2029
5307,1770,7053
5308,1770,6805
5309,1770,5881
5310,1771,4839
5311,1771,6565
5312,1771,1898
5313,1772,3398
5314,1772,7482
5315,1772,2574
5316,1773,9983
5317,1773,9093
5318,1773,3469
5319,1774,4711
5320,1774,9393
5321,1774,3500
5322,1775,3485
5323,1775,5858
5324,1775,1804
5325,1776,1594
5326,1776,8260
5327,1776,8431
5328,1777,7083
5329,1777,9212
5330,1777,6415
5331,1778,3399
5332,1778,5431
5333,1778,5733
5334,1779,5978
5335,1779,4104
5336,1779,3464
5337,1780,7807
5338,1780,8063
5339,1780,7848
5340,1781,9737
5341,1781,6750
5342,1781,5080
5343,1782,6187
5344,1782,1913
5345,1782,5543
5346,1783,4120
5347,1783,2570
5348,1783,3178
5349,1784,7716
5350,1784,5913
5351,1784,618
5352,1785,4496
5353,1785,6346
5354,1785,7284
5355,1786,4710
5356,1786,9000
5357,1786,8011
5358,1787,3220
5359,1787,1537
5360,1787,5373
5361,1788,7033
5362,1788,3735
5363,1788,8923
5364,1789,8200
5365,1789,8721
5366,1789,485
5367,1790,4456
5368,1790,8299
5369,1790,3756
5370,1791,4291
5371,1791,5061
5372,1791,7119
5373,1792,6766
5374,1792,7280
5375,1792,334
5376,1793,5015
5377,1793,4101
5378,1793,1636
5379,1794,4821
5380,1794,6329
5381,1794,8709
5382,1795,8421
5383,1795,1322
5384,1795,9336
5385,1796,9049
5386,1796,3705
5387,1796,4467
5388,1797,6353
5389,1797,7065
5390,1797,6132
5391,1798,1853
5392,1798,7803
5393,1798,5731
5394,1799,7593
5395,1799,6940
5396,1799,6750
5397,1800,192
5398,1800,6591
5399,1800,9657
5400,1801,4200
5401,1801,2496
5402,1801,8839
5403,1802,5381
5404,1802,7146
5405,1802,8386
5406,1803,903
5407,1803,3883
5408,1803,5200
5409,1804,3174
5410,1804,3249
5411,1804,6372
5412,1805,5230
5413,1805,6678
5414,1805,3567
5415,1806,6746
5416,1806,3399
5417,1806,2027
5418,1807,8234
5419,1807,8866
5420,1807,7467
5421,1808,3725
5422,1808,5764
5423,1808,7278
5424,1809,9933
5425,1809,9273
5426,1809,803
5427,1810,39
5428,1810,7154
5429,1810,1469
5430,1811,1250
5431,1811,7107
5432,1811,4515
5433,1812,2860
5434,1812,1253
5435,1812,3012
5436,1813,8067
5437,1813,5916
5438,1813,7503
5439,1814,8849
5440,1814,1927
5441,1814,5825
5442,1815,7918
5443,1815,2951
5444,1815,4482
5445,1816,204
5446,1816,1077
5447,1816,9092
5448,1817,1134
5449,1817,321
5450,1817,4300
5451,1818,508
5452,1818,3377
5453,1818,5159
5454,1819,4885
5455,1819,1905
5456,1819,5155
5457,1820,4760
5458,1820,3941
5459,1820,545
5460,1821,9035
5461,1821,6424
5462,1821,1641
5463,1822,8752
5464,1822,6574
5465,1822,2300
5466,1823,7503
5467,1823,5891
5468,1823,7547
5469,1824,5139
5470,1824,8169
5471,1824,1935
5472,1825,385
5473,1825,7018
5474,1825,163
5475,1826,869
5476,1826,3635
5477,1826,1596
5478,1827,9419
5479,1827,299
5480,1827,874
5481,1828,5035
5482,1828,658
5483,1828,473
5484,1829,1764
5485,1829,7987
5486,1829,3060
5487,1830,944
5488,1830,6924
5489,1830,1587
5490,1831,5974
5491,1831,5809
5492,1831,9140
5493,1832,9697
5494,1832,8387
5495,1832,7365
5496,1833,5649
5497,1833,9901
5498,1833,5216
5499,1834,2486
5500,1834,211
5501,1834,434
5502,1835,9916
5503,1835,3624
5504,1835,4879
5505,1836,5954
5506,1836,9950
5507,1836,4291
5508,1837,9399
5509,1837,9375
5510,1837,1716
5511,1838,7109
5512,1838,7564
5513,1838,602
5514,1839,2609
5515,1839,457
5516,1839,1507
5517,1840,5801
5518,1840,3306
5519,1840,8372
5520,1841,4939
5521,1841,7061
5522,1841,2534
5523,1842,635
5524,1842,9653
5525,1842,4389
5526,1843,9377
5527,1843,6238
5528,1843,4541
5529,1844,3514
5530,1844,6253
5531,1844,3590
5532,1845,4247
5533,1845,1143
5534,1845,4292
5535,1846,6985
5536,1846,1852
5537,1846,7595
5538,1847,5682
5539,1847,5286
5540,1847,1420
5541,1848,7133
5542,1848,3067
5543,1848,4147
5544,1849,3983
5545,1849,2535
5546,1849,2726
5547,1850,1921
5548,1850,1799
5549,1850,9550
5550,1851,7491
5551,1851,119
5552,1851,1913
5553,1852,4552
5554,1852,2562
5555,1852,4818
5556,1853,8168
5557,1853,5905
5558,1853,8859
5559,1854,7977
5560,1854,4649
5561,1854,142
5562,1855,3393
5563,1855,4777
5564,1855,3243
5565,1856,5405
5566,1856,5109
5567,1856,1614
5568,1857,6896
5569,1857,757
5570,1857,4657
5571,1858,8799
5572,1858,6174
5573,1858,1144
5574,1859,8500
5575,1859,2114
5576,1859,6394
5577,1860,5757
5578,1860,1449
5579,1860,8622
5580,1861,6800
5581,1861,2859
5582,1861,1306
5583,1862,7544
5584,1862,2187
5585,1862,577
5586,1863,7829
5587,1863,9435
5588,1863,2798
5589,1864,5743
5590,1864,2794
5591,1864,311
5592,1865,9326
5593,1865,101
5594,1865,4599
5595,1866,1050
5596,1866,5741
5597,1866,2080
5598,1867,7525
5599,1867,6770
5600,1867,1829
5601,1868,2077
5602,1868,9156
5603,1868,7835
5604,1869,8221
5605,1869,8500
5606,1869,5829
5607,1870,6896
5608,1870,6865
5609,1870,4771
5610,1871,1179
5611,1871,6453
5612,1871,91
5613,1872,6634
5614,1872,9592
5615,1872,4299
5616,1873,559
5617,1873,2269
5618,1873,840
5619,1874,49
5620,1874,4870
5621,1874,8889
5622,1875,269
5623,1875,1653
5624,1875,9390
5625,1876,4525
5626,1876,4393
5627,1876,1367
5628,1877,3055
5629,1877,2196
5630,1877,7617
5631,1878,4041
5632,1878,2902
5633,1878,8619
